movie_title,director_popularity,main_actor,secondary_actor,third_actor,duration,gen_Drama,gen_Comedy,gen_Thriller,gen_Action,gen_Romance,gen_Adventure,gen_Crime,gen_Fantasy,gen_Sci-Fi,gen_Horror,gen_Family,gen_Mystery,gen_Animation,gen_Biography,gen_Music,gen_Sport,gen_War,gen_Musical,gen_History,gen_Documentary,gen_Western,gen_Film-Noir,gen_Short,gen_News,gen_Reality-TV,gen_Game-Show,num_voted_users,keyword_1,keyword_2,keyword_3,keyword_4,keyword_5,crat_R,crat_PG-13,crat_PG,crat_,crat_G,crat_Not Rated,crat_Approved,crat_Unrated,crat_TV-14,crat_TV-PG,crat_X,crat_TV-MA,crat_Passed,crat_TV-G,crat_NC-17,crat_GP,crat_M,crat_TV-Y7,profit_ratio,imdb_score
Mean Creek ,1,7,3,3,90,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26407,10,16,3,126,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.207886,GT_64
Earth to Echo ,2,1,1,1,91,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15664,72,25,2,13,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.993607923,LET_64
Paranormal Activity ,2,2,1,1,84,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184824,1,1,1,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7194.485533,LET_64
Good Boy! ,1,6,6,5,87,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3407,45,126,5,23,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.209778235,LET_64
Midnight in the Garden of Good and Evil ,20,19,9,1,155,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31751,1,125,1,22,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8359645667,GT_64
Aladdin ,3,24,8,1,90,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,260939,3,1,24,24,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.762507821,GT_64
What's Eating Gilbert Grape ,8,36,18,3,118,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171882,3,4,9,1,93,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8336558182,GT_64
River's Edge ,1,23,7,2,99,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11763,96,126,81,125,93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.421052632,GT_64
The Heat ,5,14,1,3,123,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133177,7,65,23,34,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.711124465,GT_64
The Shadow ,1,5,7,1,93,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18723,10,12,9,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28220992,LET_64
Enemy at the Gates ,2,6,1,1,131,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,188887,30,6,13,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7558350147,GT_64
Grudge Match ,7,46,25,1,113,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,46480,1,1,8,1,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.745069025,LET_64
The Color of Money ,20,26,12,6,119,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,57831,6,2,1,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.789418986,GT_64
Gone in Sixty Seconds ,3,30,23,24,127,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218341,2,7,14,4,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.129366756,GT_64
10 Cloverfield Lane ,1,20,2,1,104,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126893,72,3,6,15,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.793147667,GT_64
White House Down ,7,20,4,4,131,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164238,1,32,5,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48735856,LET_64
Roar ,1,1,4,2,102,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1275,12,1,18,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1176470588,LET_64
The Butterfly Effect ,1,10,7,5,120,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357579,1,1,16,8,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001842076923,GT_64
Extraordinary Measures ,2,28,13,7,106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14281,5,7,6,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3824094839,GT_64
W. ,10,7,15,14,129,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,40941,2,1,45,7,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.016633466,LET_64
Cheaper by the Dozen 2 ,6,9,2,4,94,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42737,17,15,6,12,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.376158867,LET_64
Dickie Roberts: Former Child Star ,4,2,2,2,98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11815,1,1,1,6,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.337322706,LET_64
Mr. & Mrs. Smith ,7,28,23,1,126,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348861,30,46,9,19,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.552800858,GT_64
Margaret ,2,36,8,2,186,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12053,8,7,3,83,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003321071429,GT_64
Hardflip ,1,3,4,1,112,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,606,28,2,1,6,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096734,LET_64
Love & Basketball ,3,14,8,8,124,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14322,2,1,81,4,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.829408133,GT_64
Welcome to Collinwood ,4,6,3,1,86,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12559,1,22,2,1,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02783133333,LET_64
The Wrestler ,6,11,1,2,109,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,251349,2,17,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.372767167,GT_64
I Heart Huckabees ,8,16,4,3,107,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56813,2,26,15,19,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5811233182,GT_64
Chicken Little ,3,13,12,7,81,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,63912,9,4,5,126,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.90254338,LET_64
Herbie Fully Loaded ,2,5,11,4,101,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,36431,2,14,3,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32004008,LET_64
Pootie Tang ,1,4,4,1,81,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,11399,1,4,26,1,41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.097752667,LET_64
Serendipity ,4,1,1,1,82,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85423,38,5,3,142,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78459475,GT_64
Eagle Eye ,5,17,10,2,118,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150764,1,96,1,5,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.263897963,GT_64
Butch Cassidy and the Sundance Kid ,2,2,1,1,110,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,152089,2,17,10,1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17.05148333,GT_64
The Last of the Mohicans ,6,6,3,1,117,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,113068,2,22,11,1,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.811381875,GT_64
The Greatest Story Ever Told ,1,12,1,2,225,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6484,1,1,18,16,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,GT_64
Twilight ,7,18,9,15,122,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348007,26,81,142,52,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.174310135,LET_64
Malcolm X ,16,30,13,1,202,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,63923,28,1,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.459694182,GT_64
Kingdom of the Spiders ,1,2,1,1,97,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3274,96,15,29,7,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,LET_64
Grindhouse ,12,5,17,3,189,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155496,1,1,1,1,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.472283717,GT_64
Love Happens ,1,24,2,9,109,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25344,2,1,2,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.273743889,LET_64
Pearl Harbor ,13,14,5,9,184,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,254111,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.418141821,LET_64
Brave ,1,6,10,2,93,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,273556,1,14,4,24,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.282606389,GT_64
The Talented Mr. Ripley ,3,20,36,5,139,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137891,17,4,4,16,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.032303375,GT_64
Still Alice ,2,18,5,2,101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86077,3,4,1,83,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.73128,GT_64
The SpongeBob SquarePants Movie ,1,19,2,1,87,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,58906,4,1,27,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8472203,GT_64
The Box ,2,9,3,4,115,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76303,72,2,1,3,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94035475,LET_64
The Broadway Melody ,1,1,1,1,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4546,2,39,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.408970976,LET_64
Resurrecting the Champ ,4,9,1,6,112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18442,15,1,3,22,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2438018462,GT_64
Jeepers Creepers II ,1,2,1,1,104,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45102,8,5,13,2,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.067254824,LET_64
Winnie the Pooh ,1,2,1,1,63,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,15600,7,4,3,27,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8895724,GT_64
Brown Sugar ,4,6,8,5,109,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5971,27,11,2,2,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.420339,GT_64
The Ruins ,1,4,2,1,93,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60062,1,6,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17849075,LET_64
Hudson Hawk ,3,36,7,3,100,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43376,3,2,28,2,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2459725714,LET_64
Against the Ropes ,1,8,8,3,110,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5917,7,15,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1508077949,LET_64
Rendition ,3,31,19,22,122,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47203,12,3,35,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3514296727,GT_64
Panic Room ,10,18,3,1,112,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206104,1,2,47,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.985590979,GT_64
The Perks of Being a Wallflower ,1,10,3,2,102,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351274,14,8,24,81,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.364505385,GT_64
The Perfect Host ,1,4,2,1,93,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20176,1,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09686,GT_64
Me and You and Everyone We Know ,1,1,2,1,91,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31130,6,2,1,23,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.942567,GT_64
Trees Lounge ,2,34,9,5,95,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11369,1,25,7,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5347915385,GT_64
What's the Worst That Could Happen? ,4,14,9,7,94,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12466,3,7,20,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7132292889,LET_64
The Brothers Solomon ,2,3,4,9,93,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9517,6,14,25,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0900926,LET_64
The Life Aquatic with Steve Zissou ,7,31,11,2,119,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139535,6,1,8,11,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48013452,GT_64
Barbershop ,6,4,2,10,102,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22147,1,2,4,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.256245833,LET_64
Dude; Where's My Car? ,2,14,8,2,83,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116625,9,3,5,8,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.594567231,LET_64
Beginners ,2,5,4,1,105,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73349,10,17,96,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.805098125,GT_64
Million Dollar Arm ,4,9,2,1,124,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,35833,19,24,5,2,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45791836,GT_64
The Night Listener ,2,24,10,7,81,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13086,53,1,3,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.956455,LET_64
Chloe ,1,20,1,1,96,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56264,2,23,5,10,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2795307273,LET_64
In the Heart of the Sea ,12,14,2,1,122,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,71782,4,14,2,35,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24985612,GT_64
Harvard Man ,2,10,7,5,99,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3754,27,8,40,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01018309091,LET_64
Up ,3,10,13,1,96,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,665575,2,19,3,8,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.674168891,GT_64
Going the Distance ,1,9,6,6,102,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50523,25,6,2,6,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.556166125,LET_64
The Road to El Dorado ,2,8,5,2,89,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,58300,1,1,9,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5347648526,GT_64
Jonah: A VeggieTales Movie ,2,2,1,1,82,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,3135,1,14,2,1,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.826525071,GT_64
A Dog of Flanders ,1,14,1,4,100,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781,15,40,45,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3068874286,LET_64
The Newton Boys ,10,23,6,3,123,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,8309,1,9,1,2,34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3814035926,LET_64
Machete ,1,46,6,10,105,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165792,3,5,18,23,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.532376476,GT_64
Double Impact ,2,2,1,1,110,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28736,10,4,125,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0068478,LET_64
Executive Decision ,2,20,10,5,133,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40858,12,18,27,6,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,LET_64
The House of the Devil ,2,5,5,4,95,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30160,26,4,9,1,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1118433333,LET_64
Woman on Top ,1,10,4,2,92,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8546,1,12,126,1,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62730625,LET_64
Child's Play ,2,1,1,1,87,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62038,23,5,125,44,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.693853778,GT_64
Firefox ,20,14,1,1,136,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19832,1,1,1,6,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.223809524,LET_64
Medicine Man ,9,2,1,1,106,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17443,17,3,1,18,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.137519925,LET_64
Rain Man ,13,26,4,7,133,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383784,1,2,1,1,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9130174,GT_64
2 Fast 2 Furious ,6,17,11,1,107,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191912,2,3,4,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.672154803,LET_64
Deep Rising ,4,13,10,6,106,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26551,3,3,5,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2476979778,LET_64
Pink Flamingos ,2,1,1,1,108,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16792,2,6,1,15,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18.0483,LET_64
Blow ,1,36,10,5,124,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,198066,18,16,28,12,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.764571,GT_64
The Benchwarmers ,9,14,8,5,75,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,40651,19,1,16,4,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.747024061,LET_64
G.I. Joe: The Rise of Cobra ,4,19,21,2,118,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174578,1,2,4,34,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8581007429,LET_64
Mallrats ,12,10,4,5,123,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99033,1,4,2,5,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3537601667,GT_64
Crossroads ,3,2,2,2,93,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34219,7,52,13,3,142,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.099055583,LET_64
The Grudge ,2,10,11,4,98,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115050,12,11,13,19,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0175871,LET_64
WarGames ,1,15,9,1,114,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71842,16,6,81,1,41,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.630666667,GT_64
Ice Age: Continental Drift ,2,13,8,1,88,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,145321,1,2,1,5,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.698078137,GT_64
The Prophecy ,1,14,9,12,98,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24438,7,5,25,10,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.01448475,GT_64
Stranger Than Fiction ,7,29,1,1,113,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186977,5,3,3,25,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.056257263,GT_64
Dream with the Fishes ,1,4,5,3,97,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524,3,1,2,2,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.464655,GT_64
Zero Dark Thirty ,2,8,10,1,157,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,216032,2,35,3,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3930179,GT_64
