movie_title,director_popularity,main_actor,secondary_actor,third_actor,duration,gen_Drama,gen_Comedy,gen_Thriller,gen_Action,gen_Romance,gen_Adventure,gen_Crime,gen_Fantasy,gen_Sci-Fi,gen_Horror,gen_Family,gen_Mystery,gen_Animation,gen_Biography,gen_Music,gen_Sport,gen_War,gen_Musical,gen_History,gen_Documentary,gen_Western,gen_Film-Noir,gen_Short,gen_News,gen_Reality-TV,gen_Game-Show,num_voted_users,keyword_1,keyword_2,keyword_3,keyword_4,keyword_5,crat_R,crat_PG-13,crat_PG,crat_,crat_G,crat_Not Rated,crat_Approved,crat_Unrated,crat_TV-14,crat_TV-PG,crat_X,crat_TV-MA,crat_Passed,crat_TV-G,crat_NC-17,crat_GP,crat_M,crat_TV-Y7,profit_ratio,imdb_score
Halloween 5 ,1,7,1,2,96,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22929,19,16,2,9,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.880751333,LET_57
The House of the Devil ,2,5,5,4,95,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30160,26,4,9,1,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1118433333,GET_58_AND_LET_64
Hope Springs ,4,22,20,2,100,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34258,2,1,46,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.117867033,GET_58_AND_LET_64
Moonrise Kingdom ,7,36,31,6,94,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237848,18,1,1,14,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.844190813,GET_72
Olympus Has Fallen ,8,19,39,7,119,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203154,3,6,32,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.412791671,GET_65_AND_LET_71
Detroit Rock City ,2,12,12,1,95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30682,19,10,81,9,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279535,GET_65_AND_LET_71
Total Recall ,4,6,2,4,113,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240241,6,2,2,16,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.837121862,GET_72
The Perks of Being a Wallflower ,1,10,3,2,102,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351274,14,8,24,81,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.364505385,GET_72
Eight Below ,4,17,14,1,120,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48806,6,45,1,1,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.039838175,GET_72
Back to the Future Part III ,13,8,2,7,118,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,283480,19,45,15,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.191665725,GET_72
Morning Glory ,2,1,1,1,107,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58871,1,1,1,1,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7748386,GET_65_AND_LET_71
Radio Days ,18,12,1,3,88,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24256,17,1,11,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9245486875,GET_72
Requiem for a Dream ,6,10,11,2,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,573541,3,1,2,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8020617778,GET_72
I Spy ,4,14,1,2,97,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41663,7,4,29,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4729371429,LET_57
Monsters vs. Aliens ,4,14,7,2,94,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,114553,72,9,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.133326446,GET_65_AND_LET_71
The Nutcracker ,1,1,1,1,92,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1153,38,1,1,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1115786316,LET_57
Who Killed the Electric Car? ,1,9,1,1,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11283,28,14,1,5,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.677838,GET_72
Texas Chainsaw 3D ,2,3,1,2,92,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35131,4,16,7,7,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.121296,LET_57
Minions ,1,20,9,13,91,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,142403,6,3,14,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.54094,GET_58_AND_LET_64
Killer Joe ,7,23,1,1,98,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59297,35,4,3,15,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1807056364,GET_65_AND_LET_71
New York Minute ,3,3,1,4,91,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17722,45,83,2,8,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4672788,LET_57
Dressed to Kill ,10,3,3,2,104,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23986,21,5,125,12,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.907538462,GET_65_AND_LET_71
The Lords of Salem ,5,5,4,4,101,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20376,26,17,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4654032,LET_57
Black Christmas ,1,3,3,4,94,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19918,4,38,19,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.803921444,LET_57
Hope Floats ,1,12,7,4,114,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18973,42,126,10,32,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.001126,GET_58_AND_LET_64
West Side Story ,1,3,1,2,152,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,71919,21,17,83,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.275,GET_72
The Quiet ,2,4,2,4,91,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13485,2,96,8,1,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42354,GET_58_AND_LET_64
Frost/Nixon ,12,7,7,20,122,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88682,3,1,5,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5312330286,GET_72
Never Back Down ,3,13,2,1,110,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,80556,1,31,4,81,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2424146,GET_65_AND_LET_71
The Hills Have Eyes ,3,3,3,5,108,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129719,21,6,1,15,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.785170933,GET_58_AND_LET_64
Finding Nemo ,3,3,19,5,100,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,692482,1,3,2,11,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.05147734,GET_72
Divine Secrets of the Ya-Ya Sisterhood ,2,10,3,2,116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15352,17,9,7,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.577279407,GET_58_AND_LET_64
Code Name: The Cleaner ,4,7,8,10,91,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9785,2,5,10,1,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40520345,LET_57
The Lost Skeleton of Cadavra ,1,1,1,1,90,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4117,72,7,9,21,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7634,GET_65_AND_LET_71
Friday After Next ,2,7,12,2,85,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19284,21,38,1,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64918565,GET_58_AND_LET_64
Big Trouble ,7,19,9,8,74,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17307,13,23,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1815572,GET_65_AND_LET_71
Into the Storm ,2,6,1,1,89,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54101,2,13,11,9,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95107024,GET_58_AND_LET_64
How to Be Single ,1,4,4,4,110,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39440,1,83,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.231930684,GET_58_AND_LET_64
The Hebrew Hammer ,1,24,9,5,87,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4182,4,1,16,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019539,GET_58_AND_LET_64
Rango ,7,36,10,19,107,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,183208,1,3,33,12,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9126458815,GET_72
Bolt ,1,16,8,1,96,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,146766,19,45,1,83,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7603571933,GET_65_AND_LET_71
The Juror ,2,19,14,8,118,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13995,17,18,22,2,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.018970727,LET_57
Club Dread ,4,5,1,3,119,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23823,17,42,43,2,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5838782456,LET_57
Dances with Wolves ,3,4,1,2,236,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,186485,52,1,7,1,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.373129455,GET_72
The Possession ,2,4,2,2,92,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47169,3,3,16,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.508737071,GET_58_AND_LET_64
Delgo ,1,8,5,1,94,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2458,40,1,20,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012798,LET_57
Songcatcher ,1,7,4,3,109,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2794,23,13,13,15,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.694963333,GET_72
Wicker Park ,5,2,2,2,114,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44979,17,2,7,9,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4277040333,GET_65_AND_LET_71
Curious George ,1,29,8,3,78,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12845,1,3,9,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1667313,GET_65_AND_LET_71
Now You See Me 2 ,5,5,39,8,129,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40862,1,1,11,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7187262111,GET_65_AND_LET_71
Legally Blonde ,5,7,2,3,96,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131801,3,6,7,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.277852833,GET_58_AND_LET_64
Wendy and Lucy ,3,2,2,2,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12241,14,45,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.28471,GET_65_AND_LET_71
American Psycho ,1,20,6,3,102,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357275,23,1,12,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.149631286,GET_72
Max Keeble's Big Move ,4,5,7,9,91,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5794,16,3,4,49,52,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44103175,LET_57
To Rome with Love ,18,1,3,1,112,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67893,5,5,17,7,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9814324706,GET_58_AND_LET_64
Angela's Ashes ,3,5,1,2,145,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16995,7,3,3,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5215464,GET_72
Anacondas: The Hunt for the Blood Orchid ,2,6,3,2,97,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22243,2,26,1,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26105572,LET_57
The Lovely Bones ,6,5,3,4,135,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125109,16,5,10,3,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6766591077,GET_65_AND_LET_71
The Believer ,1,16,1,1,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30314,6,1,1,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27069,GET_72
Gremlins 2: The New Batch ,6,11,4,3,106,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68428,1,1,1,21,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82964414,GET_58_AND_LET_64
A Nightmare on Elm Street 2: Freddy's Revenge ,1,4,1,4,87,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43485,8,24,3,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.63636364,LET_57
Flubber ,4,24,1,1,90,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63625,40,1,1,25,41,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1621228,LET_57
50 First Dates ,7,24,2,2,99,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266103,27,10,4,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61035776,GET_65_AND_LET_71
Drive ,1,16,8,1,100,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431578,1,1,15,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.336993933,GET_72
Snow White and the Huntsman ,1,14,18,3,132,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228554,1,10,24,14,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9124224412,GET_58_AND_LET_64
Jurassic World ,2,8,24,2,124,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418214,8,1,1,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.347848473,GET_65_AND_LET_71
Deconstructing Harry ,18,11,5,3,96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35586,46,3,3,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52845355,GET_72
Tombstone ,3,10,2,5,134,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,95241,1,11,3,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2602026,GET_72
Batman ,16,5,3,4,126,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269033,9,5,4,5,93,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1768264,GET_72
Across the Universe ,4,4,2,3,133,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,91863,3,2,142,5,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5409705111,GET_72
Sunshine Cleaning ,1,12,8,2,91,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61151,6,1,5,52,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5068885,GET_65_AND_LET_71
The Losers ,2,9,5,3,97,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74691,1,2,20,49,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9411182,GET_58_AND_LET_64
The Corruptor ,3,1,2,2,110,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15358,1,1,27,93,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5052066667,GET_58_AND_LET_64
Medicine Man ,9,2,1,1,106,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17443,17,3,1,18,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.137519925,GET_58_AND_LET_64
Lovely & Amazing ,4,4,3,1,91,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6041,28,45,1,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.747724,GET_65_AND_LET_71
The Road to El Dorado ,2,8,5,2,89,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,58300,1,1,9,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5347648526,GET_65_AND_LET_71
Rendition ,3,31,19,22,122,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47203,12,3,35,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3514296727,GET_65_AND_LET_71
Krampus ,1,13,4,3,98,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29867,38,6,4,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.839502,GET_58_AND_LET_64
Bad Company ,10,22,4,2,116,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39659,35,9,29,14,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4308145143,LET_57
EuroTrip ,1,36,3,1,93,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162067,19,17,2,16,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70872892,GET_65_AND_LET_71
The Day the Earth Stood Still ,5,23,9,2,104,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139423,72,7,2,27,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9920473125,LET_57
S.W.A.T. ,2,9,6,10,117,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119807,18,93,47,2,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.458041825,GET_58_AND_LET_64
Rain Man ,13,26,4,7,133,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383784,1,2,1,1,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9130174,GET_72
The Flintstones ,5,5,6,4,91,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60884,1,21,2,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.900287,LET_57
Meet the Parents ,7,46,8,8,108,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260442,19,35,16,2,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.022273455,GET_65_AND_LET_71
Rounders ,4,36,12,6,121,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121676,17,26,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.908806167,GET_72
How to Lose a Guy in 10 Days ,8,23,9,11,116,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156717,2,11,9,43,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1161504,GET_58_AND_LET_64
Better Luck Tomorrow ,5,1,1,1,98,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,2,81,1,16,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.197356,GET_72
August Rush ,1,24,1,4,114,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,87331,27,1,8,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0551697,GET_72
Wrath of the Titans ,6,20,6,3,99,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152826,1,1,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55760284,GET_58_AND_LET_64
Rob Roy ,3,20,10,7,139,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,34427,2,1,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.128571429,GET_65_AND_LET_71
Freakonomics ,1,1,6,2,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5695,3,1,18,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03355833333,GET_58_AND_LET_64
Spring Breakers ,1,26,2,1,94,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108683,1,1,1,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8247546,LET_57
The Grudge 2 ,2,10,4,2,137,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38658,11,28,9,81,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.95719195,LET_57
Gossip ,3,6,2,1,90,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12519,40,2,3,15,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2128675,GET_58_AND_LET_64
Snake Eyes ,10,30,12,16,98,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64121,5,15,11,16,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8055853478,GET_58_AND_LET_64
Twins ,8,11,3,1,107,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87538,9,7,1,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.462426667,GET_58_AND_LET_64
The Age of Adaline ,2,28,2,10,112,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93767,1,3,5,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.699127,GET_72
Swingers ,7,16,1,1,96,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63951,32,3,26,126,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.52961,GET_72
The Love Guru ,1,10,10,3,87,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,43300,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5190125323,LET_57
